,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,1998,46,DAL,NFL,16,10,6,0,0.625,3.5,0.9,2.6,1.0,0.0,1.0,0.0,1.0,,,
1,1999,47,DAL,NFL,16,8,8,0,0.5,3.1,-0.3,3.4,1.0,0.0,1.0,0.0,2.0,2.0,0.0,
2,2010,58,BUF,NFL,16,4,12,0,0.25,-4.6,-1.5,-3.1,,,,,4.0,7.0,4.0,
3,2011,59,BUF,NFL,16,6,10,0,0.375,-3.4,1.2,-4.5,,,,,4.0,5.0,2.0,
4,2012,60,BUF,NFL,16,6,10,0,0.375,-6.7,-0.9,-5.8,,,,,4.0,3.0,0.0,
5,5 yrs,5 yrs,,,80,34,46,0,0.425,,,,2.0,0.0,2.0,0.0,3.0,17.0,6.0,
6,3 yrs,3 yrs,BUF,,48,16,32,0,0.333,,,,0.0,0.0,0.0,,4.0,15.0,6.0,
7,2 yrs,2 yrs,DAL,,32,18,14,0,0.563,,,,2.0,0.0,2.0,0.0,1.5,2.0,0.0,
