,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1922,30,DAY,NFL,8,4,3,1,0.571,3.4,1.9,1.5,,,,,7.0,
1,1923,31,DAY,NFL,8,1,6,1,0.143,-1.6,-0.8,-0.8,,,,,16.0,
2,1924,32,DAY,NFL,8,2,6,0,0.25,-7.7,-3.1,-4.6,,,,,13.0,
3,1925,33,DAY,NFL,8,0,7,1,0.0,-1.3,-3.3,2.0,,,,,16.0,
4,1926,34,DAY,NFL,6,1,4,1,0.2,-7.4,-2.3,-5.0,,,,,16.0,
5,5 yrs,5 yrs,,,38,8,26,4,0.235,,,,0.0,0.0,0.0,,13.6,
