,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2020,45,CAR,NFL,16,5,11,0,0.313,-1.1,-2.4,1.3,,,,,3.0,6,3,
1,2021,46,CAR,NFL,17,5,12,0,0.294,-5.5,-5.0,-0.5,,,,,4.0,3,1,
2,2022,47,CAR,NFL,5,1,4,0,0.2,-2.2,-1.3,-0.9,,,,,2.0,1,0,Fired after week 5
3,3 yrs,3 yrs,,,38,11,27,0,0.289,,,,,,,,3.0,10,4,
