,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1975,60,NOR,NFL,8,1,7,0,0.125,-14.1,-8.2,-5.9,,,,,4.0,
1,1 yr,1 yr,,,8,1,7,0,0.125,,,,0.0,0.0,0.0,,4.0,
