,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1960,46,NYT,AFL,14,7,7,0,0.5,-1.1,3.8,-4.9,,,,,2.0,
1,1961,47,NYT,AFL,14,7,7,0,0.5,-5.6,-2.5,-3.0,,,,,3.0,
2,1964,50,HOU,AFL,14,4,10,0,0.286,-2.8,-0.8,-2.0,,,,,4.0,
3,3 yrs,3 yrs,,,42,18,24,0,0.429,,,,0.0,0.0,0.0,,3.0,
4,2 yrs,2 yrs,NYT,,28,14,14,0,0.5,,,,0.0,0.0,0.0,,2.5,
5,1 yr,1 yr,HOU,,14,4,10,0,0.286,,,,0.0,0.0,0.0,,4.0,
