,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1938,27,RAM,NFL,8,4,4,0,0.5,-5.2,0.2,-5.3,,,,,4.0,
1,1 yr,1 yr,,,8,4,4,0,0.5,,,,0.0,0.0,0.0,,4.0,
