,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1960,44,DEN,AFL,14,4,9,1,0.308,-5.3,-1.6,-3.7,,,,,4.0,
1,1961,45,DEN,AFL,14,3,11,0,0.214,-11.3,-5.7,-5.6,,,,,3.0,
2,2 yrs,2 yrs,,,28,7,20,1,0.259,,,,0.0,0.0,0.0,,3.5,
