,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1930,49,TOR,NFL,3,0,3,0,0.0,-11.5,-6.0,-5.5,,,,,11.0,
1,1 yr,1 yr,,,3,0,3,0,0.0,,,,0.0,0.0,0.0,,11.0,
