,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1922,25,RCH,NFL,5,0,4,1,0.0,-0.8,-1.2,0.4,,,,,15.0,
1,1926,29,NYG,NFL,13,8,4,1,0.667,6.5,3.0,3.5,,,,,6.0,
2,2 yrs,2 yrs,,,18,8,8,2,0.5,,,,0.0,0.0,0.0,,10.5,
3,1 yr,1 yr,NYG,,13,8,4,1,0.667,,,,0.0,0.0,0.0,,6.0,
4,1 yr,1 yr,RCH,,5,0,4,1,0.0,,,,0.0,0.0,0.0,,15.0,
