,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2018,44,DET,NFL,16,6,10,0,0.375,-3.0,-3.3,0.3,,,,,4.0,7,3,
1,2019,45,DET,NFL,16,3,12,1,0.219,-5.2,-1.2,-4.0,,,,,4.0,3,1,
2,2020,46,DET,NFL,11,4,7,0,0.364,-7.7,-1.0,-6.7,,,,,4.0,4,2,Fired after week 12
3,3 yrs,3 yrs,,,43,13,29,1,0.314,,,,,,,,4.0,14,6,
