,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1965,39,DET,NFL,14,6,7,1,0.462,4.0,-2.5,6.5,,,,,6.0,
1,1966,40,DET,NFL,14,4,9,1,0.308,-4.9,-4.7,-0.3,,,,,6.0,
2,2 yrs,2 yrs,,,28,10,16,2,0.385,,,,0.0,0.0,0.0,,6.0,
