,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1972,47,CHI,NFL,14,4,9,1,0.321,-1.3,-2.8,1.5,,,,,4.0,
1,1973,48,CHI,NFL,14,3,11,0,0.214,-8.8,-4.4,-4.5,,,,,4.0,
2,1974,49,CHI,NFL,14,4,10,0,0.286,-10.3,-7.4,-2.9,,,,,4.0,
3,3 yrs,3 yrs,,,42,11,30,1,0.274,,,,0.0,0.0,0.0,,4.0,
