,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1944,54,BKN,NFL,5,0,5,0,0.0,-6.6,-9.4,2.8,,,,,5.0,co-coach with Ed Kubale
1,1 yr,1 yr,,,5,0,5,0,0.0,,,,0.0,0.0,0.0,,5.0,
