,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1927,46,BUF,NFL,5,0,5,0,0.0,-25.2,-8.1,-17.1,,,,,12.0,
1,1 yr,1 yr,,,5,0,5,0,0.0,,,,0.0,0.0,0.0,,12.0,
