,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2016,38,MIA,NFL,16,10,6,0,0.625,-2.4,-0.6,-1.8,1.0,0.0,1.0,0.0,2.0,3,2,
1,2017,39,MIA,NFL,16,6,10,0,0.375,-6.3,-3.9,-2.4,,,,,3.0,4,2,
2,2018,40,MIA,NFL,16,7,9,0,0.438,-8.8,-3.6,-5.2,,,,,2.0,3,0,
3,2019,41,NYJ,NFL,16,7,9,0,0.438,-6.3,-5.7,-0.6,,,,,3.0,6,2,
4,2020,42,NYJ,NFL,16,2,14,0,0.125,-11.5,-8.7,-2.8,,,,,4.0,5,3,
5,5 yrs,5 yrs,,,80,32,48,0,0.4,,,,1.0,0.0,1.0,0.0,2.8,21,9,
6,3 yrs,3 yrs,MIA,,48,23,25,0,0.479,,,,1.0,0.0,1.0,0.0,2.3,10,4,
7,2 yrs,2 yrs,NYJ,,32,9,23,0,0.281,,,,,,,,3.5,11,5,
