,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1926,40,HRT,NFL,10,3,7,0,0.3,-7.8,-4.1,-3.7,,,,,13.0,
1,1 yr,1 yr,,,10,3,7,0,0.3,,,,0.0,0.0,0.0,,13.0,
