,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1944,45,WAS,NFL,10,6,3,1,0.667,-2.8,-0.9,-1.9,,,,,3.0,
1,1945,46,WAS,NFL,10,8,2,0,0.8,4.0,0.3,3.8,1.0,0.0,1.0,0.0,1.0,
2,1946,47,LAD,AAFC,14,7,5,2,0.583,0.9,2.2,-1.3,,,,,3.0,
3,1947,48,LAD,AAFC,11,5,6,0,0.455,4.5,1.9,2.6,,,,,3.0,
4,4 yrs,4 yrs,,,45,26,16,3,0.619,,,,1.0,0.0,1.0,0.0,2.5,
5,2 yrs,2 yrs,LAD,,25,12,11,2,0.522,,,,0.0,0.0,0.0,,3.0,
6,2 yrs,2 yrs,WAS,,20,14,5,1,0.737,,,,1.0,0.0,1.0,0.0,2.0,
