,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1935,41,BOS,NFL,11,2,8,1,0.2,-6.1,-6.1,0.0,,,,,4.0,
1,1 yr,1 yr,,,11,2,8,1,0.2,,,,0.0,0.0,0.0,,4.0,
