,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2000,53,DAL,NFL,16,5,11,0,0.313,-4.6,-1.5,-3.0,,,,,4.0,4,1,
1,2001,54,DAL,NFL,16,5,11,0,0.313,-6.0,-4.5,-1.5,,,,,5.0,6,2,
2,2002,55,DAL,NFL,16,5,11,0,0.313,-8.5,-8.2,-0.3,,,,,4.0,7,2,
3,3 yrs,3 yrs,,,48,15,33,0,0.313,,,,0.0,0.0,0.0,,4.3,17,5,
