,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1923,25,CRD,NFL,12,8,4,0,0.667,1.7,1.0,0.6,,,,,6.0,
1,1924,26,CRD,NFL,10,5,4,1,0.556,-4.1,-4.1,0.0,,,,,8.0,
2,2 yrs,2 yrs,,,22,13,8,1,0.619,,,,0.0,0.0,0.0,,7.0,
