,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1985,54,PHI,NFL,1,1,0,0,1.0,-3.4,-4.8,1.3,,,,,4.0,
1,1 yr,1 yr,,,1,1,0,0,1.0,,,,0.0,0.0,0.0,,4.0,
