,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1983,40,KAN,NFL,16,6,10,0,0.375,2.0,1.7,0.3,,,,,5.0,
1,1984,41,KAN,NFL,16,8,8,0,0.5,0.8,-0.8,1.6,,,,,4.0,
2,1985,42,KAN,NFL,16,6,10,0,0.375,-1.6,-2.0,0.4,,,,,5.0,
3,1986,43,KAN,NFL,16,10,6,0,0.625,1.0,1.2,-0.1,1.0,0.0,1.0,0.0,2.0,
4,4 yrs,4 yrs,,,64,30,34,0,0.469,,,,1.0,0.0,1.0,0.0,4.0,
