,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1948,55,LAD,AAFC,14,7,7,0,0.5,-2.9,-4.6,1.7,,,,,3.0,
1,1949,56,LAD,AAFC,12,4,8,0,0.333,-4.9,0.7,-5.6,,,,,5.0,
2,1951,58,NYY,NFL,12,1,9,2,0.1,-9.4,-0.9,-8.5,,,,,6.0,
3,1952,59,DTX,NFL,12,1,11,0,0.083,-18.0,-6.0,-12.0,,,,,6.0,
4,4 yrs,4 yrs,,,50,13,35,2,0.271,,,,0.0,0.0,0.0,,5.0,
5,2 yrs,2 yrs,LAD,,26,11,15,0,0.423,,,,0.0,0.0,0.0,,4.0,
6,1 yr,1 yr,DTX,,12,1,11,0,0.083,,,,0.0,0.0,0.0,,6.0,
7,1 yr,1 yr,NYY,,12,1,9,2,0.1,,,,0.0,0.0,0.0,,6.0,
