,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1962,36,DEN,AFL,14,7,7,0,0.5,1.2,2.3,-1.1,,,,,2.0,
1,1963,37,DEN,AFL,14,2,11,1,0.154,-10.8,-0.1,-10.6,,,,,4.0,
2,1964,38,DEN,AFL,4,0,4,0,0.0,-12.4,-5.1,-7.3,,,,,4.0,
3,3 yrs,3 yrs,,,32,9,22,1,0.29,,,,0.0,0.0,0.0,,3.3,
