,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1971,41,DEN,NFL,5,2,3,0,0.4,-4.5,-5.5,1.0,,,,,4.0,
1,1 yr,1 yr,,,5,2,3,0,0.4,,,,0.0,0.0,0.0,,4.0,
