,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1930,28,PRT,NFL,14,5,6,3,0.455,0.4,1.8,-1.4,,,,,7.0,
1,1 yr,1 yr,,,14,5,6,3,0.455,,,,0.0,0.0,0.0,,7.0,
