,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2022,39,MIA,NFL,17,9,8,0,0.529,1.8,2.7,-0.9,1.0,0.0,1.0,0.0,2.0,6,1,
1,2023,40,MIA,NFL,17,11,6,0,0.647,4.4,7.6,-3.1,1.0,0.0,1.0,0.0,2.0,7,2,
2,2024,41,MIA,NFL,17,8,9,0,0.471,-3.0,-3.5,0.4,,,,,2.0,6,1,
3,3 yrs,3 yrs,,,51,28,23,0,0.549,,,,2.0,0.0,2.0,0.0,2.0,19,4,
