,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2008,50,SFO,NFL,9,5,4,0,0.556,-5.3,-2.9,-2.4,,,,,2.0,4,1,Coach starting Week 8
1,2009,51,SFO,NFL,16,8,8,0,0.5,0.1,-2.9,3.0,,,,,2.0,8,4,
2,2010,52,SFO,NFL,15,5,10,0,0.333,-5.8,-4.7,-1.1,,,,,3.0,6,4,Fired after Week 16
3,3 yrs,3 yrs,,,40,18,22,0,0.45,,,,0.0,0.0,0.0,,2.3,18,9,
