,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1922,29,RAC,NFL,11,6,4,1,0.6,-4.7,-2.6,-2.1,,,,,6.0,
1,1923,30,RAC,NFL,10,4,4,2,0.5,0.8,1.9,-1.1,,,,,10.0,
2,1924,31,RAC,NFL,10,4,3,3,0.571,8.0,0.8,7.2,,,,,7.0,
3,3 yrs,3 yrs,,,31,14,11,6,0.56,,,,0.0,0.0,0.0,,7.7,
