,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1978,62,STL,NFL,16,6,10,0,0.375,-2.5,-2.6,0.0,,,,,4.0,
1,1979,63,STL,NFL,13,3,10,0,0.231,-2.7,-0.7,-2.0,,,,,5.0,
2,2 yrs,2 yrs,,,29,9,20,0,0.31,,,,0.0,0.0,0.0,,4.5,
