,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1991,49,PHI,NFL,16,10,6,0,0.625,4.7,-0.3,5.0,,,,,3.0,
1,1992,50,PHI,NFL,16,11,5,0,0.688,8.9,4.8,4.1,2.0,1.0,1.0,0.5,2.0,
2,1993,51,PHI,NFL,16,8,8,0,0.5,0.4,0.7,-0.3,,,,,3.0,
3,1994,52,PHI,NFL,16,7,9,0,0.438,0.6,-0.4,1.0,,,,,4.0,
4,1995,53,NYJ,NFL,16,3,13,0,0.188,-11.2,-7.9,-3.3,,,,,5.0,
5,1996,54,NYJ,NFL,16,1,15,0,0.063,-10.1,-2.5,-7.6,,,,,5.0,
6,6 yrs,6 yrs,,,96,40,56,0,0.417,,,,2.0,1.0,1.0,0.5,3.7,
7,4 yrs,4 yrs,PHI,,64,36,28,0,0.563,,,,2.0,1.0,1.0,0.5,3.0,
8,2 yrs,2 yrs,NYJ,,32,4,28,0,0.125,,,,0.0,0.0,0.0,,5.0,
