,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1925,29,AKR,NFL,8,4,2,2,0.667,4.5,0.7,3.8,,,,,4.0,
1,1 yr,1 yr,,,8,4,2,2,0.667,,,,0.0,0.0,0.0,,4.0,
