,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1946,52,MIA,AAFC,6,1,5,0,0.167,-13.2,-6.9,-6.3,,,,,4.0,
1,1 yr,1 yr,,,6,1,5,0,0.167,,,,0.0,0.0,0.0,,4.0,
