,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1934,31,STL,NFL,3,1,2,0,0.333,-11.3,-1.6,-9.7,,,,,5.0,
1,1 yr,1 yr,,,3,1,2,0,0.333,,,,0.0,0.0,0.0,,5.0,
