,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2025,53,NYJ,NFL,17,3,14,0,0.176,-12.5,-6.0,-6.5,,,,,4.0,4,3,
1,1 yr,1 yr,,,17,3,14,0,0.176,,,,,,,,4.0,4,3,
