,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2025,39,CHI,NFL,17,11,6,0,0.647,0.5,2.6,-2.1,2,1,1,0.5,1.0,3,2,
1,1 yr,1 yr,,,17,11,6,0,0.647,,,,2,1,1,0.5,1.0,3,2,
