,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,1999,50,CLE,NFL,16,2,14,0,0.125,-14.1,-7.6,-6.5,,,,,6.0,3,1,
1,2000,51,CLE,NFL,16,3,13,0,0.188,-14.6,-9.1,-5.5,,,,,6.0,3,0,
2,2 yrs,2 yrs,,,32,5,27,0,0.156,,,,0.0,0.0,0.0,,6.0,6,1,
