,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2019,40,GNB,NFL,16,13,3,0,0.813,3.2,0.6,2.6,2.0,1.0,1.0,0.5,1.0,10,5,
1,2020,41,GNB,NFL,16,13,3,0,0.813,7.7,5.9,1.8,2.0,1.0,1.0,0.5,1.0,5,3,
2,2021,42,GNB,NFL,17,13,4,0,0.765,4.4,3.5,1.0,1.0,0.0,1.0,0.0,1.0,7,3,
3,2022,43,GNB,NFL,17,8,9,0,0.471,0.3,-0.3,0.6,,,,,3.0,5,3,
4,2023,44,GNB,NFL,17,9,8,0,0.529,1.2,0.9,0.2,2.0,1.0,1.0,0.5,2.0,9,3,
5,2024,45,GNB,NFL,17,11,6,0,0.647,8.1,4.9,3.2,1.0,0.0,1.0,0.0,3.0,7,1,
6,2025,46,GNB,NFL,17,9,7,1,0.559,1.0,-0.8,1.7,1.0,0.0,1.0,0.0,2.0,10,6,
7,7 yrs,7 yrs,,,117,76,40,1,0.654,,,,9.0,3.0,6.0,0.333,1.9,53,24,
