,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1933,34,CIN,NFL,7,3,3,1,0.5,-11.6,-8.7,-2.9,,,,,4.0,
1,1 yr,1 yr,,,7,3,3,1,0.5,,,,0.0,0.0,0.0,,4.0,
