,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2024,47,NYJ,NFL,12,3,9,0,0.25,-4.3,-3.0,-1.4,,,,,3.0,3,1,interim as of week 5
1,1 yr,1 yr,,,12,3,9,0,0.25,,,,,,,,3.0,3,1,
