,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2024,40,TEN,NFL,17,3,14,0,0.176,-8.4,-4.7,-3.7,,,,,4.0,3,2,
1,2025,41,TEN,NFL,6,1,5,0,0.167,-8.0,-4.1,-3.9,,,,,4.0,3,3,fired after week 6
2,2 yrs,2 yrs,,,23,4,19,0,0.174,,,,,,,,4.0,6,5,
