,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1960,40,RAM,NFL,12,4,7,1,0.364,-3.2,1.2,-4.4,,,,,6.0,
1,1961,41,RAM,NFL,14,4,10,0,0.286,-1.5,-1.2,-0.3,,,,,6.0,
2,1962,42,RAM,NFL,8,1,7,0,0.125,-4.0,-4.6,0.6,,,,,7.0,
3,3 yrs,3 yrs,,,34,9,24,1,0.273,,,,0.0,0.0,0.0,,6.3,
