,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2025,40,JAX,NFL,17,13,4,0,0.765,8.7,5.4,3.4,1,0,1,0.0,1.0,10,5,
1,1 yr,1 yr,,,17,13,4,0,0.765,,,,1,0,1,0.0,1.0,10,5,
