,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1949,34,NYB,NFL,12,1,10,1,0.091,-16.6,-9.0,-7.5,,,,,5.0,
1,1 yr,1 yr,,,12,1,10,1,0.091,,,,0.0,0.0,0.0,,5.0,
