,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1987,49,KAN,NFL,15,4,11,0,0.267,-8.0,-3.2,-4.8,,,,,5.0,
1,1988,50,KAN,NFL,16,4,11,1,0.281,-5.7,-6.0,0.3,,,,,5.0,
2,2 yrs,2 yrs,,,31,8,22,1,0.274,,,,0.0,0.0,0.0,,5.0,
