,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1990,49,TAM,NFL,3,1,2,0,0.333,-7.1,-4.0,-3.2,,,,,2.0,
1,1991,50,TAM,NFL,16,3,13,0,0.188,-11.1,-7.0,-4.2,,,,,5.0,
2,2 yrs,2 yrs,,,19,4,15,0,0.211,,,,0.0,0.0,0.0,,3.5,
