,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1927,24,FRN,NFL,10,4,4,2,0.5,-3.2,-2.0,-1.2,,,,,7.0,"co-coach with Russ Daugherty, Charley Rogers and Swede Youngstrom"
1,1928,25,FRN,NFL,16,11,3,2,0.786,3.2,0.3,3.0,,,,,2.0,
2,2 yrs,2 yrs,,,26,15,7,4,0.682,,,,0.0,0.0,0.0,,4.5,
