,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2011,46,OAK,NFL,16,8,8,0,0.5,-4.9,0.2,-5.1,,,,,3.0,3,2,
1,2016,51,CLE,NFL,16,1,15,0,0.063,-10.1,-5.2,-4.9,,,,,4.0,5,2,
2,2017,52,CLE,NFL,16,0,16,0,0.0,-11.0,-6.8,-4.1,,,,,4.0,8,2,
3,2018,53,CLE,NFL,8,2,5,1,0.313,-0.3,-1.0,0.6,,,,,3.0,3,2,
4,4 yrs,4 yrs,,,56,11,44,1,0.205,,,,0.0,0.0,0.0,,3.5,19,8,
5,3 yrs,3 yrs,CLE,,40,3,36,1,0.088,,,,,,,,3.7,16,6,
6,1 yr,1 yr,OAK,,16,8,8,0,0.5,,,,0.0,0.0,0.0,,3.0,3,2,
