,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1926,32,AKR,NFL,6,1,3,2,0.25,-7.3,-3.9,-3.4,,,,,16.0,
1,1 yr,1 yr,,,6,1,3,2,0.25,,,,0.0,0.0,0.0,,16.0,
