,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1928,33,CRD,NFL,6,1,5,0,0.167,-15.6,-7.8,-7.7,,,,,9.0,
1,1 yr,1 yr,,,6,1,5,0,0.167,,,,0.0,0.0,0.0,,9.0,
