,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1941,34,PIT,NFL,5,0,5,0,0.0,-14.4,-6.5,-7.9,,,,,5.0,
1,1944,37,RAM,NFL,10,4,6,0,0.4,-1.7,0.1,-1.8,,,,,4.0,
2,2 yrs,2 yrs,,,15,4,11,0,0.267,,,,0.0,0.0,0.0,,4.5,
3,1 yr,1 yr,PIT,,5,0,5,0,0.0,,,,0.0,0.0,0.0,,5.0,
4,1 yr,1 yr,RAM,,10,4,6,0,0.4,,,,0.0,0.0,0.0,,4.0,
