,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2013,50,PHI,NFL,16,10,6,0,0.625,1.9,2.3,-0.5,1.0,0.0,1.0,0.0,1.0,6,3,
1,2014,51,PHI,NFL,16,10,6,0,0.625,3.9,6.6,-2.7,,,,,2.0,6,4,
2,2015,52,PHI,NFL,15,6,9,0,0.4,-4.6,-0.6,-4.0,,,,,2.0,4,1,Fired after Week 16
3,2016,53,SFO,NFL,16,2,14,0,0.125,-11.2,-3.7,-7.5,,,,,4.0,5,3,
4,4 yrs,4 yrs,,,63,28,35,0,0.444,,,,1.0,0.0,1.0,0.0,2.3,21,11,
5,3 yrs,3 yrs,PHI,,47,26,21,0,0.553,,,,1.0,0.0,1.0,0.0,1.7,16,8,
6,1 yr,1 yr,SFO,,16,2,14,0,0.125,,,,,,,,4.0,5,3,
