,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1923,31,RCH,NFL,4,0,4,0,0.0,-34.0,-4.9,-29.1,,,,,19.0,
1,1924,32,RCH,NFL,3,0,3,0,0.0,-21.2,-10.2,-11.0,,,,,16.0,
2,2 yrs,2 yrs,,,7,0,7,0,0.0,,,,0.0,0.0,0.0,,17.5,
