,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1968,38,CHI,NFL,14,7,7,0,0.5,-5.0,-1.1,-3.9,,,,,2.0,
1,1969,39,CHI,NFL,14,1,13,0,0.071,-5.9,-3.2,-2.6,,,,,4.0,
2,1970,40,CHI,NFL,14,6,8,0,0.429,2.2,0.4,1.8,,,,,4.0,
3,1971,41,CHI,NFL,14,6,8,0,0.429,-3.4,-4.4,1.1,,,,,3.0,
4,4 yrs,4 yrs,,,56,20,36,0,0.357,,,,0.0,0.0,0.0,,3.3,
