,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1933,40,CRD,NFL,11,1,9,1,0.1,-4.7,-4.0,-0.8,,,,,5.0,
1,1934,41,CRD,NFL,11,5,6,0,0.455,2.3,-3.6,5.9,,,,,4.0,
2,1935,42,BKN,NFL,12,5,6,1,0.455,-5.9,-4.6,-1.3,,,,,2.0,
3,1936,43,BKN,NFL,12,3,8,1,0.273,-7.5,-5.2,-2.4,,,,,4.0,
4,4 yrs,4 yrs,,,46,14,29,3,0.326,,,,0.0,0.0,0.0,,3.8,
5,2 yrs,2 yrs,BKN,,24,8,14,2,0.364,,,,0.0,0.0,0.0,,3.0,
6,2 yrs,2 yrs,CRD,,22,6,15,1,0.286,,,,0.0,0.0,0.0,,4.5,
